Project,Company Name,Item Category,Item Group,Item Country,Item,Quantity,Amount (USD),Account Sid,Account Type,Parent SID,Month,Year,Invoice Number
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Text to Speech,United States,Amazon Polly Characters,4,$0.00,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Programmable Messaging,Non Geographic,Failed Message Processing Fee,38,$0.04,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Client Calls,Non Geographic,Twilio Client Minutes,923,$3.69,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Voice Recordings,Non Geographic,Recording - TwiML <Record>,5,$0.01,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Voice Recordings,Non Geographic,Recording - TwiML <Dial>/<Recording>,24,$0.06,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Voice Recordings,Non Geographic,Recording - Outbound API,220,$0.55,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Phone Numbers,Malaysia,MALAYSIA Local Phone Number,2,$8.00,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Calls,Malaysia,Programmable Outbound Minute - Malaysia - Mobile,483,$38.64,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Calls,Malaysia,Programmable Outbound Minute - Malaysia,5,$0.25,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Calls,Australia,Programmable Outbound Minute - Australia - Mobile,4,$0.30,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Calls,Malaysia,MALAYSIA Local Incoming Minutes,37,$1.07,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Conference,Singapore,Conference Minute - APAC - Singapore,"1,378",$4.13,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
